customer_id,recency,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_score,segment
CUST_01164,961,1,85.44,1,1,1,3,Lost
CUST_01165,141,2,459.65,3,2,2,7,Potential
CUST_01166,226,10,920.82,3,4,3,10,Champions
CUST_01167,140,7,616.55,3,4,3,10,Champions
CUST_01168,607,2,90.96000000000001,1,2,1,4,At Risk
CUST_01169,1002,1,376.36,1,1,2,4,At Risk
CUST_01170,62,1,64.33,4,1,1,6,Potential
CUST_01171,126,6,1012.47,3,4,3,10,Champions
CUST_01172,191,11,1265.25,3,4,4,11,Champions
CUST_01173,338,4,367.81,2,3,2,7,Potential
CUST_01174,208,2,52.71,3,2,1,6,Potential
CUST_01175,18,6,1242.21,4,4,4,12,Champions
CUST_01176,556,2,488.54,1,2,2,5,At Risk
CUST_01177,286,2,401.86,2,2,2,6,Potential
CUST_01178,669,1,276.51,1,1,2,4,At Risk
CUST_01179,502,3,677.54,2,2,3,7,Potential
CUST_01180,431,2,75.47,2,2,1,5,At Risk
CUST_01181,305,6,1036.5800000000002,2,4,3,9,Loyal
CUST_01182,703,2,828.04,1,2,3,6,Potential
CUST_01183,718,2,273.02,1,2,2,5,At Risk
CUST_01184,233,5,850.5799999999999,2,3,3,8,Loyal
CUST_01186,96,6,574.78,4,4,3,11,Champions
CUST_01187,481,5,606.01,2,3,3,8,Loyal
CUST_01188,757,1,53.68,1,1,1,3,Lost
CUST_01190,810,2,52.739999999999995,1,2,1,4,At Risk
CUST_01191,466,1,416.66,2,1,2,5,At Risk
CUST_01192,174,3,2147.33,3,2,4,9,Loyal
CUST_01193,339,1,95.5,2,1,1,4,At Risk
CUST_01194,629,2,155.71,1,2,1,4,At Risk
CUST_01195,697,1,170.86,1,1,1,3,Lost
CUST_01196,106,16,3592.24,4,4,4,12,Champions
CUST_01197,93,12,3850.94,4,4,4,12,Champions
CUST_01198,192,12,1725.36,3,4,4,11,Champions
CUST_01201,160,8,1400.03,3,4,4,11,Champions
CUST_01204,866,1,753.2,1,1,3,5,At Risk
CUST_01205,102,5,1373.7,4,3,4,11,Champions
CUST_01207,115,7,886.35,4,4,3,11,Champions
CUST_01208,110,2,429.0,4,2,2,8,Loyal
CUST_01209,266,3,250.55,2,2,2,6,Potential
CUST_01210,82,6,1435.1499999999999,4,4,4,12,Champions
CUST_01211,108,4,148.9,4,3,1,8,Loyal
CUST_01212,108,8,1513.15,4,4,4,12,Champions
CUST_01214,334,8,1812.78,2,4,4,10,Champions
CUST_01215,310,6,1343.23,2,4,4,10,Champions
CUST_01218,283,4,1644.2,2,3,4,9,Loyal
CUST_01219,888,2,243.62,1,2,2,5,At Risk
CUST_01220,1056,1,114.35,1,1,1,3,Lost
CUST_01221,144,14,4607.4,3,4,4,11,Champions
CUST_01222,921,1,107.37,1,1,1,3,Lost
CUST_01224,98,14,3634.59,4,4,4,12,Champions
CUST_01226,222,2,377.89,3,2,2,7,Potential
CUST_01227,1006,1,27.6,1,1,1,3,Lost
CUST_01228,232,1,234.94,2,1,2,5,At Risk
CUST_01229,109,11,1397.85,4,4,4,12,Champions
CUST_01230,483,2,635.98,2,2,3,7,Potential
CUST_01231,280,9,744.76,2,4,3,9,Loyal
CUST_01232,279,1,635.4,2,1,3,6,Potential
CUST_01233,900,1,131.01,1,1,1,3,Lost
CUST_01235,464,3,1003.4000000000001,2,2,3,7,Potential
CUST_01237,119,10,1791.46,3,4,4,11,Champions
CUST_01238,871,1,58.9,1,1,1,3,Lost
CUST_01239,228,11,3089.9700000000003,3,4,4,11,Champions
CUST_01241,80,15,1137.47,4,4,3,11,Champions
CUST_01242,108,5,1019.04,4,3,3,10,Champions
CUST_01243,96,5,1582.1299999999999,4,3,4,11,Champions
CUST_01244,39,9,1649.71,4,4,4,12,Champions
CUST_01245,302,2,115.28999999999999,2,2,1,5,At Risk
CUST_01246,10,1,18.2,4,1,1,6,Potential
CUST_01248,88,2,307.94,4,2,2,8,Loyal
CUST_01249,8,8,2747.38,4,4,4,12,Champions
CUST_01250,193,3,690.86,3,2,3,8,Loyal
CUST_01251,718,2,194.8,1,2,2,5,At Risk
CUST_01252,74,5,2647.0499999999997,4,3,4,11,Champions
CUST_01254,112,1,104.35,4,1,1,6,Potential
CUST_01255,192,6,756.03,3,4,3,10,Champions
CUST_01256,223,1,26.56,3,1,1,5,At Risk
CUST_01257,423,3,631.78,2,2,3,7,Potential
CUST_01258,587,3,818.02,1,2,3,6,Potential
CUST_01259,433,2,408.34,2,2,2,6,Potential
CUST_01260,120,4,1161.22,3,3,4,10,Champions
CUST_01262,113,4,813.73,4,3,3,10,Champions
CUST_01263,94,1,111.99,4,1,1,6,Potential
CUST_01264,166,4,1184.35,3,3,4,10,Champions
CUST_01265,128,2,122.4,3,2,1,6,Potential
CUST_01266,894,1,118.67,1,1,1,3,Lost
CUST_01267,873,1,500.56,1,1,2,4,At Risk
CUST_01268,136,1,1309.08,3,1,4,8,Loyal
CUST_01269,517,2,275.03999999999996,1,2,2,5,At Risk
CUST_01270,864,1,342.0,1,1,2,4,At Risk
CUST_01271,318,4,628.8,2,3,3,8,Loyal
CUST_01272,113,13,2345.7999999999997,4,4,4,12,Champions
CUST_01273,481,4,1108.29,2,3,3,8,Loyal
CUST_01275,443,3,391.03,2,2,2,6,Potential
CUST_01277,329,1,66.0,2,1,1,4,At Risk
CUST_01278,84,6,1049.19,4,4,3,11,Champions
CUST_01279,440,1,568.97,2,1,3,6,Potential
CUST_01280,103,1,115.45,4,1,1,6,Potential
CUST_01281,714,1,269.08,1,1,2,4,At Risk
CUST_01282,746,2,286.55,1,2,2,5,At Risk
CUST_01283,329,5,1491.84,2,3,4,9,Loyal
CUST_01284,165,2,1490.57,3,2,4,9,Loyal
CUST_01286,84,3,459.17,4,2,2,8,Loyal
CUST_01288,661,1,171.64,1,1,1,3,Lost
CUST_01290,108,2,98.94,4,2,1,7,Potential
CUST_01291,575,1,382.29,1,1,2,4,At Risk
CUST_01292,215,4,895.71,3,3,3,9,Loyal
CUST_01293,841,1,20.14,1,1,1,3,Lost
CUST_01294,70,4,1503.0700000000002,4,3,4,11,Champions
CUST_01295,62,11,3111.95,4,4,4,12,Champions
CUST_01296,316,2,649.6700000000001,2,2,3,7,Potential
CUST_01297,168,2,213.28000000000003,3,2,2,7,Potential
CUST_01298,825,1,203.65,1,1,2,4,At Risk
CUST_01299,172,3,900.11,3,2,3,8,Loyal
CUST_01300,100,6,1029.82,4,4,3,11,Champions
CUST_01302,173,8,875.98,3,4,3,10,Champions
CUST_01303,549,1,27.54,1,1,1,3,Lost
CUST_01304,65,1,314.72,4,1,2,7,Potential
CUST_01305,361,3,749.27,2,2,3,7,Potential
CUST_01306,125,12,2275.68,3,4,4,11,Champions
CUST_01307,147,4,1131.3799999999999,3,3,3,9,Loyal
CUST_01308,140,8,2412.3599999999997,3,4,4,11,Champions
CUST_01309,93,1,113.85,4,1,1,6,Potential
CUST_01310,155,9,1365.43,3,4,4,11,Champions
CUST_01311,228,2,164.94,3,2,1,6,Potential
CUST_01312,109,6,3015.5499999999997,4,4,4,12,Champions
CUST_01313,5,2,258.16999999999996,4,2,2,8,Loyal
CUST_01314,123,16,2954.06,3,4,4,11,Champions
CUST_01315,517,3,1134.8799999999999,1,2,3,6,Potential
CUST_01316,665,2,96.36000000000001,1,2,1,4,At Risk
CUST_01317,224,5,825.22,3,3,3,9,Loyal
CUST_01318,461,2,112.84,2,2,1,5,At Risk
CUST_01321,455,3,424.53000000000003,2,2,2,6,Potential
CUST_01322,430,1,81.0,2,1,1,4,At Risk
CUST_01323,62,9,1595.73,4,4,4,12,Champions
CUST_01325,92,9,1681.82,4,4,4,12,Champions
CUST_01327,130,2,110.06,3,2,1,6,Potential
CUST_01328,547,2,161.75,1,2,1,4,At Risk
CUST_01329,197,2,161.98000000000002,3,2,1,6,Potential
CUST_01330,270,5,745.05,2,3,3,8,Loyal
CUST_01332,689,2,170.06,1,2,1,4,At Risk
CUST_01333,270,2,139.31,2,2,1,5,At Risk
CUST_01334,249,7,605.37,2,4,3,9,Loyal
CUST_01335,232,10,1731.21,2,4,4,10,Champions
CUST_01336,143,2,142.7,3,2,1,6,Potential
CUST_01338,62,3,227.39999999999998,4,2,2,8,Loyal
CUST_01339,1040,1,103.54,1,1,1,3,Lost
CUST_01340,287,1,143.1,2,1,1,4,At Risk
CUST_01342,7,5,716.96,4,3,3,10,Champions
CUST_01343,65,10,1562.82,4,4,4,12,Champions
CUST_01344,71,3,450.34,4,2,2,8,Loyal
CUST_01345,152,4,622.99,3,3,3,9,Loyal
CUST_01347,910,1,60.9,1,1,1,3,Lost
CUST_01349,104,9,1428.26,4,4,4,12,Champions
CUST_01351,280,10,1459.1,2,4,4,10,Champions
CUST_01352,22,5,1104.9299999999998,4,3,3,10,Champions
CUST_01353,583,1,15.68,1,1,1,3,Lost
CUST_01354,81,2,756.76,4,2,3,9,Loyal
CUST_01355,279,3,1035.35,2,2,3,7,Potential
CUST_01356,70,9,1244.8799999999999,4,4,4,12,Champions
CUST_01357,129,9,853.32,3,4,3,10,Champions
CUST_01358,958,1,195.28,1,1,2,4,At Risk
CUST_01360,274,5,1069.69,2,3,3,8,Loyal
CUST_01361,98,6,625.05,4,4,3,11,Champions
CUST_01363,202,3,787.22,3,2,3,8,Loyal
CUST_01364,41,5,1651.69,4,3,4,11,Champions
CUST_01365,137,4,565.28,3,3,3,9,Loyal
CUST_01366,219,1,91.56,3,1,1,5,At Risk
CUST_01367,54,4,580.74,4,3,3,10,Champions
CUST_01368,297,9,904.64,2,4,3,9,Loyal
CUST_01369,890,1,857.3,1,1,3,5,At Risk
CUST_01370,554,2,1119.5,1,2,3,6,Potential
CUST_01371,97,13,1715.39,4,4,4,12,Champions
CUST_01372,1009,1,63.8,1,1,1,3,Lost
CUST_01373,63,10,1768.93,4,4,4,12,Champions
CUST_01374,70,5,940.77,4,3,3,10,Champions
CUST_01375,360,1,95.19,2,1,1,4,At Risk
CUST_01376,62,12,2070.14,4,4,4,12,Champions
CUST_01377,970,1,12.77,1,1,1,3,Lost
CUST_01378,538,3,545.74,1,2,3,6,Potential
CUST_01379,433,1,46.23,2,1,1,4,At Risk
CUST_01380,148,3,906.79,3,2,3,8,Loyal
CUST_01381,531,1,28.37,1,1,1,3,Lost
CUST_01383,152,7,866.11,3,4,3,10,Champions
CUST_01384,65,2,115.98,4,2,1,7,Potential
CUST_01385,185,3,365.94,3,2,2,7,Potential
CUST_01386,987,1,749.93,1,1,3,5,At Risk
CUST_01387,497,2,889.06,2,2,3,7,Potential
CUST_01389,299,8,1468.93,2,4,4,10,Champions
CUST_01390,163,5,196.73,3,3,2,8,Loyal
CUST_01391,782,3,388.69,1,2,2,5,At Risk
CUST_01392,982,1,49.93,1,1,1,3,Lost
CUST_01393,573,1,69.2,1,1,1,3,Lost
CUST_01394,130,3,342.03,3,2,2,7,Potential
CUST_01395,131,2,221.88,3,2,2,7,Potential
CUST_01396,202,6,1758.0,3,4,4,11,Champions
CUST_01397,658,1,76.62,1,1,1,3,Lost
CUST_01398,84,4,599.26,4,3,3,10,Champions
CUST_01399,447,4,1229.2,2,3,4,9,Loyal
CUST_01400,314,2,58.55,2,2,1,5,At Risk
CUST_01401,157,3,503.05999999999995,3,2,2,7,Potential
CUST_01402,160,1,212.21,3,1,2,6,Potential
CUST_01403,209,3,951.1600000000001,3,2,3,8,Loyal
CUST_01404,123,10,844.3599999999999,3,4,3,10,Champions
CUST_01405,154,7,936.89,3,4,3,10,Champions
CUST_01406,325,2,123.55000000000001,2,2,1,5,At Risk
CUST_01407,111,8,937.94,4,4,3,11,Champions
CUST_01408,168,7,1074.38,3,4,3,10,Champions
CUST_01409,70,6,960.1,4,4,3,11,Champions
CUST_01410,258,6,699.7,2,4,3,9,Loyal
CUST_01411,627,1,15.64,1,1,1,3,Lost
CUST_01412,518,2,662.98,1,2,3,6,Potential
CUST_01414,65,2,242.94,4,2,2,8,Loyal
CUST_01415,32,6,1985.9,4,4,4,12,Champions
CUST_01416,75,11,1097.02,4,4,3,11,Champions
CUST_01417,727,1,737.9,1,1,3,5,At Risk
CUST_01418,177,3,502.96000000000004,3,2,2,7,Potential
CUST_01419,210,5,554.89,3,3,3,9,Loyal
CUST_01420,94,9,2944.85,4,4,4,12,Champions
CUST_01421,160,2,243.37,3,2,2,7,Potential
CUST_01422,854,2,119.18,1,2,1,4,At Risk
CUST_01423,517,3,1346.49,1,2,4,7,Potential
CUST_01424,651,1,25.04,1,1,1,3,Lost
CUST_01425,541,1,300.34,1,1,2,4,At Risk
CUST_01426,67,8,1496.6,4,4,4,12,Champions
CUST_01427,870,1,15.82,1,1,1,3,Lost
CUST_01428,69,12,1984.34,4,4,4,12,Champions
CUST_01429,83,2,648.23,4,2,3,9,Loyal
CUST_01430,161,11,1139.75,3,4,3,10,Champions
CUST_01431,259,3,331.95,2,2,2,6,Potential
CUST_01432,52,4,1768.12,4,3,4,11,Champions
CUST_01433,510,6,1595.58,1,4,4,9,Loyal
CUST_01434,322,4,630.47,2,3,3,8,Loyal
CUST_01435,650,1,58.49,1,1,1,3,Lost
CUST_01436,834,1,804.54,1,1,3,5,At Risk
CUST_01437,561,3,922.8299999999999,1,2,3,6,Potential
CUST_01438,508,3,210.89,2,2,2,6,Potential
CUST_01439,688,1,204.01,1,1,2,4,At Risk
CUST_01440,61,5,795.3399999999999,4,3,3,10,Champions
CUST_01441,68,14,3900.18,4,4,4,12,Champions
CUST_01442,287,2,64.63,2,2,1,5,At Risk
CUST_01443,79,2,128.74,4,2,1,7,Potential
CUST_01444,503,1,88.94,2,1,1,4,At Risk
CUST_01445,128,14,3546.27,3,4,4,11,Champions
CUST_01447,287,3,323.68,2,2,2,6,Potential
CUST_01448,62,9,2030.38,4,4,4,12,Champions
CUST_01449,265,8,2158.88,2,4,4,10,Champions
CUST_01450,1006,1,27.14,1,1,1,3,Lost
CUST_01451,270,4,1070.24,2,3,3,8,Loyal
CUST_01452,64,5,393.49,4,3,2,9,Loyal
CUST_01453,213,9,1641.58,3,4,4,11,Champions
CUST_01454,522,8,3950.78,1,4,4,9,Loyal
CUST_01455,893,1,69.94,1,1,1,3,Lost
CUST_01456,87,7,2799.84,4,4,4,12,Champions
CUST_01457,172,3,679.81,3,2,3,8,Loyal
CUST_01458,94,4,641.49,4,3,3,10,Champions
CUST_01460,726,2,976.77,1,2,3,6,Potential
CUST_01462,155,2,165.38,3,2,1,6,Potential
CUST_01463,1078,1,108.62,1,1,1,3,Lost
CUST_01464,128,3,655.15,3,2,3,8,Loyal
CUST_01465,68,12,2658.83,4,4,4,12,Champions
CUST_01466,228,2,975.27,3,2,3,8,Loyal
CUST_01467,118,8,752.37,3,4,3,10,Champions
CUST_01468,525,2,455.91999999999996,1,2,2,5,At Risk
CUST_01469,317,5,1635.94,2,3,4,9,Loyal
CUST_01470,269,2,58.92,2,2,1,5,At Risk
CUST_01471,195,4,422.08,3,3,2,8,Loyal
CUST_01472,167,6,1233.12,3,4,4,11,Champions
CUST_01473,110,11,2312.9900000000002,4,4,4,12,Champions
CUST_01474,320,4,2691.51,2,3,4,9,Loyal
CUST_01475,117,2,515.58,4,2,2,8,Loyal
CUST_01476,605,2,781.41,1,2,3,6,Potential
CUST_01477,164,6,1281.33,3,4,4,11,Champions
CUST_01478,248,1,67.92,2,1,1,4,At Risk
CUST_01479,10,2,28.380000000000003,4,2,1,7,Potential
CUST_01481,102,14,2465.18,4,4,4,12,Champions
CUST_01482,586,3,223.21,1,2,2,5,At Risk
CUST_01483,530,2,152.79,1,2,1,4,At Risk
CUST_01485,282,3,280.21,2,2,2,6,Potential
CUST_01486,98,1,33.06,4,1,1,6,Potential
CUST_01488,130,2,745.46,3,2,3,8,Loyal
CUST_01489,792,1,57.28,1,1,1,3,Lost
CUST_01491,1012,1,123.47,1,1,1,3,Lost
CUST_01493,836,1,87.0,1,1,1,3,Lost
CUST_01494,472,1,143.38,2,1,1,4,At Risk
CUST_01495,228,6,1407.32,3,4,4,11,Champions
CUST_01496,298,4,791.1,2,3,3,8,Loyal
CUST_01497,193,4,848.54,3,3,3,9,Loyal
CUST_01498,355,3,870.38,2,2,3,7,Potential
CUST_01499,358,3,1405.2,2,2,4,8,Loyal
CUST_01500,158,14,3571.34,3,4,4,11,Champions
CUST_01501,730,5,381.54,1,3,2,6,Potential
CUST_01502,239,4,857.56,2,3,3,8,Loyal
CUST_01503,93,1,388.99,4,1,2,7,Potential
CUST_01504,654,2,184.38,1,2,1,4,At Risk
CUST_01505,524,1,57.6,1,1,1,3,Lost
CUST_01506,693,1,231.99,1,1,2,4,At Risk
CUST_01507,30,5,469.42,4,3,2,9,Loyal
CUST_01508,134,5,1828.6100000000001,3,3,4,10,Champions
CUST_01509,273,6,378.59000000000003,2,4,2,8,Loyal
CUST_01510,196,3,215.35,3,2,2,7,Potential
CUST_01511,80,9,1767.75,4,4,4,12,Champions
CUST_01512,244,4,407.64,2,3,2,7,Potential
CUST_01513,232,8,744.31,2,4,3,9,Loyal
CUST_01514,592,2,204.01999999999998,1,2,2,5,At Risk
CUST_01516,584,2,281.57,1,2,2,5,At Risk
CUST_01517,66,5,1496.1100000000001,4,3,4,11,Champions
CUST_01518,179,11,3423.71,3,4,4,11,Champions
CUST_01520,134,6,244.6,3,4,2,9,Loyal
CUST_01521,630,1,357.2,1,1,2,4,At Risk
CUST_01522,110,16,3632.34,4,4,4,12,Champions
CUST_01523,516,2,243.32,1,2,2,5,At Risk
CUST_01524,507,2,336.79999999999995,2,2,2,6,Potential
CUST_01526,445,2,173.14,2,2,1,5,At Risk
CUST_01527,729,1,112.93,1,1,1,3,Lost
CUST_01528,918,1,164.82,1,1,1,3,Lost
CUST_01529,131,10,1236.95,3,4,4,11,Champions
CUST_01530,203,4,1030.97,3,3,3,9,Loyal
CUST_01531,174,3,1237.4,3,2,4,9,Loyal
CUST_01532,454,3,686.07,2,2,3,7,Potential
CUST_01533,467,3,752.84,2,2,3,7,Potential
CUST_01535,105,2,256.15,4,2,2,8,Loyal
CUST_01537,662,1,22.32,1,1,1,3,Lost
CUST_01538,164,5,753.82,3,3,3,9,Loyal
CUST_01540,114,5,640.1700000000001,4,3,3,10,Champions
CUST_01541,837,3,112.72,1,2,1,4,At Risk
CUST_01542,796,1,65.51,1,1,1,3,Lost
CUST_01543,486,2,576.16,2,2,3,7,Potential
CUST_01544,159,2,652.73,3,2,3,8,Loyal
CUST_01545,116,11,2113.98,4,4,4,12,Champions
CUST_01546,956,2,328.41999999999996,1,2,2,5,At Risk
CUST_01547,136,10,1005.8,3,4,3,10,Champions
CUST_01548,185,3,212.63,3,2,2,7,Potential
CUST_01549,596,2,152.42000000000002,1,2,1,4,At Risk
CUST_01550,104,5,819.17,4,3,3,10,Champions
CUST_01551,166,5,314.77,3,3,2,8,Loyal
CUST_01552,245,4,656.24,2,3,3,8,Loyal
CUST_01553,87,11,1106.51,4,4,3,11,Champions
CUST_01554,137,10,1676.4499999999998,3,4,4,11,Champions
CUST_01555,974,1,94.5,1,1,1,3,Lost
CUST_01556,559,2,199.2,1,2,2,5,At Risk
CUST_01557,224,4,316.56,3,3,2,8,Loyal
CUST_01558,115,2,542.15,4,2,3,9,Loyal
CUST_01559,177,9,1850.17,3,4,4,11,Champions
CUST_01560,100,13,2371.4,4,4,4,12,Champions
CUST_01563,1012,2,679.0699999999999,1,2,3,6,Potential
CUST_01564,1094,1,39.66,1,1,1,3,Lost
CUST_01565,68,10,1401.74,4,4,4,12,Champions
CUST_01566,479,1,106.31,2,1,1,4,At Risk
CUST_01567,133,3,558.88,3,2,3,8,Loyal
CUST_01568,359,1,220.18,2,1,2,5,At Risk
CUST_01569,740,1,44.96,1,1,1,3,Lost
CUST_01570,930,1,63.59,1,1,1,3,Lost
CUST_01571,441,3,82.5,2,2,1,5,At Risk
CUST_01572,447,2,152.06,2,2,1,5,At Risk
CUST_01573,89,6,1368.61,4,4,4,12,Champions
CUST_01574,73,12,1359.66,4,4,4,12,Champions
CUST_01575,721,2,113.82,1,2,1,4,At Risk
CUST_01576,865,1,60.99,1,1,1,3,Lost
CUST_01577,957,1,41.78,1,1,1,3,Lost
CUST_01578,101,2,340.19,4,2,2,8,Loyal
CUST_01579,224,3,522.1899999999999,3,2,2,7,Potential
CUST_01580,278,1,90.9,2,1,1,4,At Risk
CUST_01581,532,1,116.43,1,1,1,3,Lost
CUST_01582,950,1,58.12,1,1,1,3,Lost
CUST_01583,148,4,1112.27,3,3,3,9,Loyal
CUST_01584,855,1,74.26,1,1,1,3,Lost
CUST_01585,127,13,3538.4900000000002,3,4,4,11,Champions
CUST_01586,468,1,158.35,2,1,1,4,At Risk
CUST_01587,222,3,432.9,3,2,2,7,Potential
CUST_01588,1083,1,76.3,1,1,1,3,Lost
CUST_01589,345,2,439.32,2,2,2,6,Potential
CUST_01590,83,3,593.26,4,2,3,9,Loyal
CUST_01591,88,4,1105.12,4,3,3,10,Champions
CUST_01592,312,6,1556.11,2,4,4,10,Champions
CUST_01593,82,1,69.89,4,1,1,6,Potential
CUST_01594,250,3,234.32,2,2,2,6,Potential
CUST_01595,851,3,342.85,1,2,2,5,At Risk
CUST_01596,537,5,435.36,1,3,2,6,Potential
CUST_01597,542,1,24.36,1,1,1,3,Lost
CUST_01599,654,2,474.03,1,2,2,5,At Risk
CUST_01600,133,11,5618.84,3,4,4,11,Champions
CUST_01601,581,1,66.18,1,1,1,3,Lost
CUST_01602,67,2,425.74,4,2,2,8,Loyal
CUST_01603,930,1,38.26,1,1,1,3,Lost
CUST_01604,555,1,371.04,1,1,2,4,At Risk
CUST_01606,814,2,232.29,1,2,2,5,At Risk
CUST_01607,605,2,530.8199999999999,1,2,3,6,Potential
CUST_01608,92,14,2404.48,4,4,4,12,Champions
CUST_01609,223,3,354.90999999999997,3,2,2,7,Potential
CUST_01610,654,2,646.6,1,2,3,6,Potential
CUST_01611,46,11,1905.93,4,4,4,12,Champions
CUST_01612,254,8,753.51,2,4,3,9,Loyal
CUST_01614,1056,1,41.37,1,1,1,3,Lost
CUST_01616,160,6,2649.69,3,4,4,11,Champions
CUST_01617,125,7,1316.31,3,4,4,11,Champions
CUST_01619,509,4,1627.8600000000001,2,3,4,9,Loyal
CUST_01620,184,4,504.6700000000001,3,3,2,8,Loyal
CUST_01621,535,3,1614.4,1,3,4,8,Loyal
CUST_01622,873,1,6.66,1,1,1,3,Lost
CUST_01623,63,5,1609.98,4,3,4,11,Champions
CUST_01624,306,12,1987.43,2,4,4,10,Champions
CUST_01625,1083,1,185.25,1,1,1,3,Lost
CUST_01626,317,2,249.38,2,2,2,6,Potential
CUST_01627,182,3,569.04,3,3,3,9,Loyal
CUST_01628,2,4,235.65,4,3,2,9,Loyal
CUST_01629,523,2,95.26,1,2,1,4,At Risk
CUST_01630,429,2,154.03,2,2,1,5,At Risk
CUST_01631,68,6,735.35,4,4,3,11,Champions
CUST_01632,479,1,23.62,2,1,1,4,At Risk
CUST_01633,600,2,220.07999999999998,1,2,2,5,At Risk
CUST_01634,214,3,1110.63,3,3,3,9,Loyal
CUST_01635,386,8,2445.99,2,4,4,10,Champions
CUST_01636,684,2,610.71,1,2,3,6,Potential
CUST_01638,443,1,8.02,2,1,1,4,At Risk
CUST_01639,650,2,315.96999999999997,1,2,2,5,At Risk
CUST_01640,94,12,3052.15,4,4,4,12,Champions
CUST_01641,317,6,2754.56,2,4,4,10,Champions
CUST_01642,187,12,3016.82,3,4,4,11,Champions
CUST_01643,271,3,588.03,2,3,3,8,Loyal
CUST_01644,214,3,146.37,3,3,1,7,Potential
CUST_01645,264,2,318.77,2,2,2,6,Potential
CUST_01646,528,4,1290.51,1,3,4,8,Loyal
CUST_01647,89,2,234.82999999999998,4,2,2,8,Loyal
CUST_01648,329,8,1036.76,2,4,3,9,Loyal
CUST_01649,144,2,233.81,3,2,2,7,Potential
CUST_01650,966,5,1247.4,1,3,4,8,Loyal
CUST_01651,594,1,100.38,1,1,1,3,Lost
CUST_01653,730,1,137.24,1,1,1,3,Lost
CUST_01654,858,1,248.06,1,1,2,4,At Risk
CUST_01656,95,8,3165.34,4,4,4,12,Champions
CUST_01657,91,3,316.9,4,3,2,9,Loyal
CUST_01658,619,1,192.27,1,1,2,4,At Risk
CUST_01659,844,1,32.98,1,1,1,3,Lost
CUST_01660,179,2,482.21,3,2,2,7,Potential
CUST_01661,124,4,963.2900000000001,3,3,3,9,Loyal
CUST_01662,158,2,201.75,3,2,2,7,Potential
CUST_01663,208,7,1448.1100000000001,3,4,4,11,Champions
CUST_01664,220,3,795.1800000000001,3,3,3,9,Loyal
CUST_01665,387,9,713.61,2,4,3,9,Loyal
CUST_01666,155,12,4122.51,3,4,4,11,Champions
CUST_01667,647,1,30.62,1,1,1,3,Lost
CUST_01668,239,10,1145.24,2,4,3,9,Loyal
CUST_01670,20,6,1720.07,4,4,4,12,Champions
CUST_01671,444,1,173.97,2,1,1,4,At Risk
CUST_01672,100,12,1330.76,4,4,4,12,Champions
CUST_01673,63,14,1881.75,4,4,4,12,Champions
CUST_01674,470,8,1115.86,2,4,3,9,Loyal
CUST_01675,178,6,3350.7,3,4,4,11,Champions
CUST_01677,16,2,914.3199999999999,4,2,3,9,Loyal
CUST_01678,218,2,97.53,3,2,1,6,Potential
CUST_01679,1017,1,29.64,1,1,1,3,Lost
CUST_01680,67,3,1186.19,4,3,4,11,Champions
CUST_01681,831,1,361.74,1,1,2,4,At Risk
CUST_01682,207,9,1476.83,3,4,4,11,Champions
CUST_01683,748,1,48.21,1,1,1,3,Lost
CUST_01684,203,18,4727.73,3,4,4,11,Champions
CUST_01685,471,3,380.0,2,3,2,7,Potential
CUST_01686,120,12,2857.08,3,4,4,11,Champions
CUST_01687,209,10,1587.43,3,4,4,11,Champions
CUST_01688,504,5,1557.91,2,3,4,9,Loyal
CUST_01689,82,6,850.4200000000001,4,4,3,11,Champions
CUST_01690,155,4,1185.92,3,3,4,10,Champions
CUST_01692,155,2,210.81,3,2,2,7,Potential
CUST_01693,231,3,1598.4299999999998,2,3,4,9,Loyal
CUST_01694,919,1,337.56,1,1,2,4,At Risk
CUST_01697,480,1,117.89,2,1,1,4,At Risk
CUST_01698,322,3,1550.96,2,3,4,9,Loyal
CUST_01699,242,6,601.36,2,4,3,9,Loyal
CUST_01700,270,3,389.03,2,3,2,7,Potential
CUST_01701,81,7,1571.3200000000002,4,4,4,12,Champions
CUST_01703,515,1,24.75,1,1,1,3,Lost
CUST_01704,317,1,1372.77,2,1,4,7,Potential
CUST_01707,573,2,854.83,1,2,3,6,Potential
CUST_01709,91,11,1725.52,4,4,4,12,Champions
CUST_01710,102,5,493.89,4,3,2,9,Loyal
CUST_01711,226,1,107.39,3,1,1,5,At Risk
CUST_01712,555,2,201.5,1,2,2,5,At Risk
CUST_01713,567,5,769.49,1,3,3,7,Potential
CUST_01714,323,6,922.09,2,4,3,9,Loyal
CUST_01716,111,19,4095.4700000000003,4,4,4,12,Champions
CUST_01717,1055,1,60.93,1,1,1,3,Lost
CUST_01718,135,5,594.62,3,3,3,9,Loyal
CUST_01719,98,12,1481.01,4,4,4,12,Champions
CUST_01722,860,2,598.22,1,2,3,6,Potential
CUST_01724,359,2,125.35999999999999,2,2,1,5,At Risk
CUST_01725,278,6,1713.62,2,4,4,10,Champions
CUST_01726,669,1,92.72,1,1,1,3,Lost
CUST_01727,475,3,575.01,2,3,3,8,Loyal
CUST_01728,161,13,1669.37,3,4,4,11,Champions
CUST_01729,141,8,802.14,3,4,3,10,Champions
CUST_01730,63,4,1204.67,4,3,4,11,Champions
CUST_01731,499,3,207.76,2,3,2,7,Potential
CUST_01732,197,4,565.05,3,3,3,9,Loyal
