transaction_id,customer_id,transaction_date,category,unit_price,quantity,discount_pct,total_amount,channel,device,payment_method,region,returned
TXN_003998,CUST_00287,2024-02-20,Beauty & Health,22.86,1,0.0,22.86,Direct,Mobile,PayPal,Southeast,False
TXN_003200,CUST_00275,2024-02-20,Toys & Games,53.37,1,0.0,53.37,Direct,Tablet,Debit Card,West,False
TXN_009145,CUST_01973,2024-02-20,Beauty & Health,62.49,1,0.0,62.49,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_008833,CUST_01310,2024-02-21,Clothing,60.67,1,0.1,54.6,Direct,Mobile,Credit Card,Southwest,True
TXN_010261,CUST_01239,2024-02-21,Electronics,171.47,2,0.0,342.94,Organic Search,Mobile,PayPal,Southwest,False
TXN_008211,CUST_02373,2024-02-21,Home & Kitchen,18.92,1,0.05,17.97,Paid Ads,Desktop,PayPal,West,False
TXN_007216,CUST_00991,2024-02-21,Beauty & Health,17.71,1,0.05,16.82,Organic Search,Desktop,Credit Card,West,False
TXN_004752,CUST_01518,2024-02-21,Electronics,498.46,5,0.1,2243.07,Social Media,Tablet,Debit Card,Southwest,False
TXN_002941,CUST_01532,2024-02-21,Beauty & Health,48.67,2,0.05,92.47,Organic Search,Desktop,Debit Card,Northeast,False
TXN_006260,CUST_01628,2024-02-21,Sports & Outdoor,20.72,1,0.0,20.72,Paid Ads,Desktop,Credit Card,Northeast,False
TXN_009612,CUST_02824,2024-02-21,Beauty & Health,40.32,3,0.05,114.91,Direct,Desktop,PayPal,Northeast,False
TXN_003076,CUST_02719,2024-02-21,Sports & Outdoor,173.92,1,0.2,139.14,Paid Ads,Mobile,PayPal,Southeast,False
TXN_001663,CUST_02090,2024-02-21,Beauty & Health,45.44,1,0.1,40.9,Organic Search,Mobile,PayPal,West,False
TXN_010133,CUST_00113,2024-02-21,Electronics,404.59,2,0.0,809.18,Email,Mobile,Credit Card,West,False
TXN_004548,CUST_01230,2024-02-21,Home & Kitchen,163.24,3,0.0,489.72,Email,Desktop,PayPal,West,False
TXN_009094,CUST_00924,2024-02-21,Electronics,419.04,2,0.0,838.08,Email,Desktop,Debit Card,Southwest,False
TXN_010660,CUST_01529,2024-02-21,Sports & Outdoor,102.29,2,0.15,173.89,Organic Search,Desktop,Credit Card,West,False
TXN_006651,CUST_02435,2024-02-21,Sports & Outdoor,138.62,2,0.0,277.24,Social Media,Desktop,Credit Card,Northeast,False
TXN_010963,CUST_02261,2024-02-21,Home & Kitchen,55.94,2,0.0,111.88,Social Media,Desktop,Credit Card,West,False
TXN_003597,CUST_01643,2024-02-21,Clothing,17.4,1,0.0,17.4,Organic Search,Mobile,Debit Card,Southeast,True
TXN_012499,CUST_01656,2024-02-21,Clothing,130.24,2,0.15,221.41,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_009410,CUST_02543,2024-02-22,Clothing,29.46,2,0.0,58.92,Organic Search,Desktop,Credit Card,West,False
TXN_010517,CUST_01057,2024-02-22,Electronics,441.05,2,0.0,882.1,Social Media,Tablet,Credit Card,Southwest,False
TXN_006298,CUST_00933,2024-02-22,Books & Media,26.4,3,0.15,67.32,Organic Search,Mobile,Apple Pay,West,False
TXN_005794,CUST_01508,2024-02-22,Home & Kitchen,31.8,2,0.15,54.06,Organic Search,Mobile,Debit Card,Northeast,False
TXN_009022,CUST_02992,2024-02-22,Home & Kitchen,144.1,1,0.05,136.89,Email,Mobile,Apple Pay,West,False
TXN_000697,CUST_00227,2024-02-22,Beauty & Health,78.65,1,0.15,66.85,Email,Desktop,Debit Card,Midwest,False
TXN_003226,CUST_00807,2024-02-22,Clothing,15.06,1,0.0,15.06,Direct,Mobile,Apple Pay,Southeast,False
TXN_009291,CUST_03039,2024-02-22,Home & Kitchen,131.7,1,0.0,131.7,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_005615,CUST_00535,2024-02-22,Sports & Outdoor,196.55,1,0.05,186.72,Paid Ads,Tablet,Apple Pay,Southeast,False
TXN_001677,CUST_02315,2024-02-22,Beauty & Health,36.49,1,0.1,32.84,Social Media,Desktop,PayPal,Northeast,False
TXN_006785,CUST_02658,2024-02-22,Home & Kitchen,21.51,2,0.15,36.57,Organic Search,Desktop,PayPal,Northeast,True
TXN_006594,CUST_00916,2024-02-22,Books & Media,23.97,4,0.0,95.88,Paid Ads,Desktop,Debit Card,Southeast,False
TXN_011632,CUST_02352,2024-02-22,Home & Kitchen,152.65,1,0.15,129.75,Direct,Desktop,Debit Card,Southeast,False
TXN_011847,CUST_00242,2024-02-22,Electronics,263.1,1,0.05,249.95,Social Media,Tablet,PayPal,Midwest,False
TXN_006036,CUST_00582,2024-02-23,Beauty & Health,44.67,1,0.1,40.2,Organic Search,Mobile,PayPal,Southeast,False
TXN_000816,CUST_02619,2024-02-23,Beauty & Health,83.12,1,0.1,74.81,Organic Search,Tablet,PayPal,Southwest,False
TXN_004968,CUST_02948,2024-02-23,Electronics,435.79,4,0.0,1743.16,Organic Search,Mobile,PayPal,Midwest,False
TXN_001455,CUST_00541,2024-02-23,Beauty & Health,87.12,1,0.1,78.41,Paid Ads,Mobile,PayPal,Southwest,False
TXN_010778,CUST_02235,2024-02-23,Home & Kitchen,32.02,1,0.0,32.02,Email,Mobile,Credit Card,Midwest,False
TXN_005090,CUST_02871,2024-02-23,Electronics,158.91,1,0.05,150.96,Organic Search,Desktop,Apple Pay,Southwest,False
TXN_008530,CUST_03189,2024-02-23,Home & Kitchen,50.28,1,0.15,42.74,Direct,Mobile,Credit Card,Southeast,False
TXN_007817,CUST_00084,2024-02-23,Home & Kitchen,142.18,1,0.05,135.07,Direct,Mobile,Apple Pay,Southwest,False
TXN_006147,CUST_01482,2024-02-23,Toys & Games,69.2,1,0.0,69.2,Email,Mobile,Apple Pay,Southeast,False
TXN_001099,CUST_03104,2024-02-23,Beauty & Health,30.39,2,0.0,60.78,Paid Ads,Desktop,PayPal,West,False
TXN_005958,CUST_02041,2024-02-23,Beauty & Health,79.79,1,0.1,71.81,Social Media,Desktop,Apple Pay,Southwest,False
TXN_007553,CUST_01560,2024-02-23,Home & Kitchen,92.66,4,0.15,315.04,Organic Search,Desktop,Credit Card,Southwest,False
TXN_004586,CUST_01545,2024-02-23,Electronics,326.24,2,0.2,521.98,Organic Search,Mobile,Debit Card,Southeast,False
TXN_004086,CUST_02992,2024-02-23,Sports & Outdoor,154.1,1,0.1,138.69,Email,Mobile,Debit Card,West,False
TXN_007776,CUST_01356,2024-02-24,Electronics,65.57,3,0.1,177.04,Direct,Tablet,Credit Card,Midwest,False
TXN_005252,CUST_00140,2024-02-24,Home & Kitchen,43.01,1,0.1,38.71,Paid Ads,Mobile,Apple Pay,West,False
TXN_006894,CUST_01939,2024-02-24,Clothing,119.06,1,0.15,101.2,Organic Search,Mobile,Credit Card,West,False
TXN_006635,CUST_01987,2024-02-24,Sports & Outdoor,100.83,1,0.05,95.79,Paid Ads,Desktop,Credit Card,West,False
TXN_000545,CUST_01498,2024-02-24,Beauty & Health,26.46,1,0.1,23.81,Paid Ads,Mobile,Credit Card,Midwest,False
TXN_000538,CUST_02399,2024-02-24,Clothing,99.68,1,0.0,99.68,Paid Ads,Desktop,Credit Card,West,False
TXN_001879,CUST_00575,2024-02-25,Sports & Outdoor,27.14,1,0.1,24.43,Email,Mobile,Debit Card,West,True
TXN_005315,CUST_00616,2024-02-25,Home & Kitchen,152.96,1,0.1,137.66,Social Media,Mobile,Credit Card,Midwest,False
TXN_010574,CUST_00893,2024-02-25,Home & Kitchen,60.61,1,0.1,54.55,Social Media,Mobile,Credit Card,Midwest,False
TXN_003141,CUST_00532,2024-02-25,Beauty & Health,61.57,1,0.05,58.49,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_005351,CUST_01428,2024-02-25,Clothing,84.11,1,0.0,84.11,Organic Search,Mobile,Credit Card,Midwest,False
TXN_012403,CUST_03082,2024-02-25,Electronics,64.47,3,0.05,183.74,Social Media,Mobile,PayPal,Midwest,False
TXN_006805,CUST_03175,2024-02-25,Sports & Outdoor,123.54,3,0.0,370.62,Organic Search,Desktop,Credit Card,Northeast,False
TXN_002730,CUST_00581,2024-02-25,Electronics,211.93,2,0.0,423.86,Organic Search,Desktop,Credit Card,Southeast,True
TXN_007012,CUST_01055,2024-02-25,Electronics,271.89,3,0.0,815.67,Organic Search,Mobile,Apple Pay,Northeast,False
TXN_007595,CUST_02716,2024-02-25,Sports & Outdoor,42.54,2,0.0,85.08,Organic Search,Desktop,Credit Card,Northeast,False
TXN_001270,CUST_00535,2024-02-25,Home & Kitchen,132.48,3,0.05,377.57,Organic Search,Desktop,Apple Pay,Southeast,False
TXN_001318,CUST_01507,2024-02-25,Clothing,120.2,1,0.0,120.2,Paid Ads,Tablet,Credit Card,West,False
TXN_002836,CUST_02766,2024-02-25,Books & Media,7.87,1,0.0,7.87,Direct,Desktop,Debit Card,Southwest,False
TXN_000525,CUST_02027,2024-02-25,Electronics,337.1,1,0.05,320.24,Social Media,Mobile,Debit Card,Midwest,False
TXN_005158,CUST_01591,2024-02-25,Clothing,125.13,1,0.0,125.13,Email,Desktop,PayPal,Northeast,False
TXN_000495,CUST_02502,2024-02-25,Beauty & Health,84.94,2,0.0,169.88,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_001673,CUST_00220,2024-02-26,Books & Media,12.13,1,0.1,10.92,Email,Mobile,Apple Pay,Northeast,False
TXN_001194,CUST_03179,2024-02-26,Toys & Games,44.32,3,0.15,113.02,Organic Search,Mobile,PayPal,Southwest,False
TXN_004765,CUST_01668,2024-02-26,Clothing,68.5,4,0.05,260.3,Organic Search,Desktop,Debit Card,Northeast,True
TXN_007347,CUST_00887,2024-02-26,Clothing,83.71,3,0.0,251.13,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_000890,CUST_02939,2024-02-26,Clothing,90.0,1,0.0,90.0,Paid Ads,Mobile,PayPal,West,False
TXN_006486,CUST_03065,2024-02-26,Clothing,30.36,1,0.0,30.36,Paid Ads,Mobile,PayPal,West,False
TXN_009447,CUST_00359,2024-02-26,Electronics,108.64,3,0.1,293.33,Organic Search,Mobile,Debit Card,Northeast,False
TXN_010454,CUST_02301,2024-02-26,Home & Kitchen,171.36,1,0.0,171.36,Social Media,Desktop,Credit Card,Midwest,False
TXN_004316,CUST_03155,2024-02-26,Toys & Games,59.67,1,0.0,59.67,Organic Search,Mobile,Credit Card,Southwest,True
TXN_006065,CUST_02000,2024-02-26,Electronics,399.24,1,0.0,399.24,Social Media,Mobile,Credit Card,Southeast,False
TXN_001904,CUST_02958,2024-02-26,Beauty & Health,63.3,3,0.2,151.92,Organic Search,Desktop,Credit Card,West,False
TXN_006876,CUST_01060,2024-02-26,Sports & Outdoor,230.38,2,0.1,414.68,Paid Ads,Mobile,PayPal,Southeast,False
TXN_005316,CUST_01082,2024-02-26,Home & Kitchen,30.94,1,0.1,27.85,Paid Ads,Mobile,Credit Card,West,False
TXN_007215,CUST_00881,2024-02-26,Clothing,108.7,1,0.1,97.83,Social Media,Mobile,PayPal,West,False
TXN_011316,CUST_02411,2024-02-27,Home & Kitchen,193.84,1,0.05,184.15,Social Media,Desktop,Credit Card,Northeast,False
TXN_002190,CUST_02462,2024-02-27,Beauty & Health,14.54,2,0.05,27.63,Email,Mobile,Credit Card,Northeast,False
TXN_010407,CUST_00140,2024-02-27,Electronics,424.96,3,0.0,1274.88,Paid Ads,Mobile,Credit Card,West,False
TXN_001179,CUST_02489,2024-02-27,Sports & Outdoor,158.94,1,0.05,150.99,Email,Tablet,Credit Card,Northeast,False
TXN_001571,CUST_00868,2024-02-27,Toys & Games,56.88,3,0.0,170.64,Direct,Desktop,Apple Pay,Southwest,False
TXN_011500,CUST_01239,2024-02-27,Beauty & Health,34.53,1,0.0,34.53,Organic Search,Desktop,PayPal,Southwest,False
TXN_011883,CUST_00119,2024-02-27,Books & Media,36.21,2,0.1,65.18,Organic Search,Mobile,Credit Card,West,False
TXN_010010,CUST_01123,2024-02-27,Home & Kitchen,67.7,1,0.0,67.7,Organic Search,Desktop,Debit Card,West,False
TXN_002205,CUST_00314,2024-02-27,Clothing,72.69,1,0.05,69.06,Social Media,Mobile,PayPal,West,False
TXN_007050,CUST_00183,2024-02-27,Clothing,71.16,1,0.1,64.04,Social Media,Mobile,Debit Card,Northeast,False
TXN_000176,CUST_02327,2024-02-27,Clothing,34.45,3,0.2,82.68,Social Media,Mobile,Credit Card,West,False
TXN_000284,CUST_01798,2024-02-27,Sports & Outdoor,122.92,2,0.0,245.84,Organic Search,Mobile,PayPal,Southeast,False
TXN_006107,CUST_00957,2024-02-28,Clothing,125.54,1,0.05,119.26,Organic Search,Mobile,Apple Pay,Midwest,False
TXN_006542,CUST_00385,2024-02-28,Electronics,488.32,1,0.1,439.49,Social Media,Tablet,Credit Card,Southeast,False
TXN_003151,CUST_00397,2024-02-28,Beauty & Health,8.14,3,0.0,24.42,Organic Search,Tablet,Credit Card,Southeast,False
TXN_001378,CUST_01709,2024-02-28,Home & Kitchen,22.98,2,0.0,45.96,Organic Search,Mobile,Credit Card,West,False
TXN_009074,CUST_00241,2024-02-28,Sports & Outdoor,22.06,1,0.0,22.06,Social Media,Mobile,Apple Pay,Southeast,False
TXN_001007,CUST_02385,2024-02-28,Home & Kitchen,19.45,2,0.0,38.9,Organic Search,Tablet,Debit Card,Midwest,False
TXN_006768,CUST_02495,2024-02-28,Electronics,475.17,2,0.1,855.31,Social Media,Mobile,Debit Card,West,False
TXN_012385,CUST_01384,2024-02-28,Home & Kitchen,44.4,2,0.1,79.92,Social Media,Desktop,Credit Card,West,False
TXN_008356,CUST_02598,2024-02-28,Electronics,328.03,2,0.0,656.06,Paid Ads,Mobile,Credit Card,Southwest,True
TXN_006654,CUST_02804,2024-02-28,Sports & Outdoor,236.48,2,0.0,472.96,Organic Search,Mobile,Credit Card,West,False
TXN_007510,CUST_00121,2024-02-28,Home & Kitchen,76.38,3,0.15,194.77,Organic Search,Mobile,PayPal,Midwest,False
TXN_012281,CUST_01890,2024-02-28,Home & Kitchen,144.13,1,0.0,144.13,Social Media,Mobile,Credit Card,Northeast,False
TXN_005739,CUST_01819,2024-02-28,Clothing,19.75,1,0.05,18.76,Social Media,Desktop,Credit Card,Midwest,False
TXN_004788,CUST_00934,2024-02-28,Electronics,180.56,1,0.0,180.56,Social Media,Desktop,Debit Card,West,False
TXN_009594,CUST_01768,2024-02-28,Home & Kitchen,69.02,2,0.1,124.24,Social Media,Mobile,Credit Card,West,False
TXN_010229,CUST_02056,2024-02-28,Books & Media,14.83,2,0.0,29.66,Social Media,Desktop,Apple Pay,Midwest,False
TXN_000746,CUST_02960,2024-02-29,Home & Kitchen,67.4,3,0.15,171.87,Paid Ads,Mobile,Credit Card,West,False
TXN_005772,CUST_02873,2024-02-29,Clothing,41.37,1,0.1,37.23,Organic Search,Mobile,Credit Card,Northeast,False
TXN_005729,CUST_00127,2024-02-29,Clothing,97.88,1,0.0,97.88,Email,Tablet,Credit Card,West,False
TXN_004343,CUST_02913,2024-02-29,Beauty & Health,61.45,2,0.05,116.76,Organic Search,Desktop,Debit Card,Southwest,True
TXN_005297,CUST_00752,2024-02-29,Beauty & Health,17.35,2,0.05,32.97,Direct,Desktop,PayPal,West,False
TXN_008562,CUST_03082,2024-02-29,Electronics,179.94,1,0.1,161.95,Organic Search,Desktop,Credit Card,Midwest,False
TXN_000534,CUST_00814,2024-02-29,Home & Kitchen,130.9,2,0.0,261.8,Organic Search,Mobile,PayPal,Northeast,False
TXN_002126,CUST_00949,2024-02-29,Books & Media,23.53,3,0.1,63.53,Direct,Mobile,Credit Card,West,False
TXN_006527,CUST_00063,2024-02-29,Home & Kitchen,173.24,1,0.05,164.58,Paid Ads,Mobile,Debit Card,Southeast,True
TXN_001184,CUST_02802,2024-02-29,Clothing,86.9,1,0.0,86.9,Social Media,Mobile,Apple Pay,Northeast,False
TXN_011367,CUST_02556,2024-02-29,Home & Kitchen,69.69,2,0.0,139.38,Paid Ads,Mobile,Apple Pay,Southeast,False
TXN_006513,CUST_00770,2024-02-29,Home & Kitchen,89.02,1,0.1,80.12,Paid Ads,Mobile,PayPal,Southeast,False
TXN_000416,CUST_01084,2024-03-01,Home & Kitchen,181.27,2,0.15,308.16,Social Media,Mobile,Credit Card,Northeast,False
TXN_007321,CUST_01441,2024-03-01,Beauty & Health,34.82,2,0.0,69.64,Email,Desktop,PayPal,Southwest,False
TXN_005100,CUST_00616,2024-03-01,Clothing,52.55,3,0.05,149.77,Organic Search,Tablet,Credit Card,Midwest,False
TXN_002988,CUST_02142,2024-03-01,Beauty & Health,71.85,1,0.0,71.85,Email,Mobile,Debit Card,Southwest,False
TXN_009804,CUST_00701,2024-03-01,Beauty & Health,86.77,3,0.0,260.31,Social Media,Desktop,Credit Card,Midwest,False
TXN_010234,CUST_00749,2024-03-01,Beauty & Health,24.85,2,0.0,49.7,Organic Search,Desktop,Credit Card,Northeast,False
TXN_007357,CUST_01797,2024-03-01,Beauty & Health,38.02,1,0.0,38.02,Organic Search,Desktop,Debit Card,Northeast,False
TXN_006878,CUST_00548,2024-03-01,Clothing,18.49,3,0.0,55.47,Direct,Mobile,Apple Pay,Southeast,False
TXN_006528,CUST_02488,2024-03-01,Sports & Outdoor,84.64,1,0.1,76.18,Paid Ads,Mobile,Apple Pay,Southwest,False
TXN_001531,CUST_02287,2024-03-01,Beauty & Health,16.5,1,0.0,16.5,Organic Search,Mobile,Credit Card,Southeast,False
TXN_012222,CUST_03178,2024-03-01,Home & Kitchen,100.87,1,0.0,100.87,Email,Mobile,Credit Card,West,False
TXN_000945,CUST_01123,2024-03-01,Home & Kitchen,81.16,2,0.0,162.32,Organic Search,Desktop,PayPal,West,False
TXN_010631,CUST_00513,2024-03-01,Clothing,112.44,1,0.1,101.2,Email,Mobile,Credit Card,West,False
TXN_006922,CUST_02769,2024-03-02,Electronics,489.06,3,0.05,1393.82,Email,Mobile,Credit Card,Southwest,False
TXN_002335,CUST_01178,2024-03-02,Electronics,276.51,1,0.0,276.51,Direct,Desktop,Credit Card,West,False
TXN_002445,CUST_02163,2024-03-02,Clothing,55.25,1,0.05,52.49,Direct,Mobile,Debit Card,Midwest,False
TXN_008777,CUST_01258,2024-03-02,Electronics,438.81,1,0.0,438.81,Social Media,Desktop,PayPal,Northeast,False
TXN_004855,CUST_02244,2024-03-02,Clothing,120.61,1,0.0,120.61,Email,Mobile,PayPal,Southwest,True
TXN_001895,CUST_01726,2024-03-02,Clothing,92.72,1,0.0,92.72,Paid Ads,Mobile,Debit Card,Southeast,False
TXN_010197,CUST_02486,2024-03-02,Sports & Outdoor,217.38,2,0.1,391.28,Paid Ads,Tablet,PayPal,West,False
TXN_001653,CUST_02355,2024-03-02,Electronics,304.62,1,0.15,258.93,Paid Ads,Mobile,Credit Card,West,False
TXN_001214,CUST_02180,2024-03-02,Home & Kitchen,116.87,2,0.15,198.68,Organic Search,Mobile,Credit Card,Southeast,False
TXN_008114,CUST_00036,2024-03-02,Home & Kitchen,183.67,5,0.05,872.43,Paid Ads,Desktop,Debit Card,Southeast,False
TXN_000614,CUST_00499,2024-03-02,Sports & Outdoor,72.33,3,0.15,184.44,Social Media,Mobile,Debit Card,Southwest,False
TXN_009670,CUST_02035,2024-03-02,Electronics,282.82,2,0.05,537.36,Organic Search,Mobile,Credit Card,Midwest,False
TXN_006807,CUST_01153,2024-03-02,Clothing,31.2,3,0.0,93.6,Paid Ads,Mobile,PayPal,Southeast,False
TXN_010143,CUST_00693,2024-03-02,Electronics,260.82,1,0.0,260.82,Organic Search,Desktop,PayPal,West,False
TXN_001808,CUST_00227,2024-03-03,Beauty & Health,35.23,1,0.2,28.18,Organic Search,Mobile,PayPal,Midwest,False
TXN_000510,CUST_01221,2024-03-03,Electronics,274.85,2,0.1,494.73,Paid Ads,Mobile,PayPal,Northeast,False
TXN_007473,CUST_02266,2024-03-03,Electronics,353.3,4,0.0,1413.2,Organic Search,Mobile,Apple Pay,Midwest,False
TXN_011060,CUST_03133,2024-03-03,Sports & Outdoor,50.27,3,0.05,143.27,Social Media,Mobile,PayPal,Midwest,False
TXN_007066,CUST_00578,2024-03-03,Clothing,108.77,2,0.1,195.79,Social Media,Mobile,PayPal,Midwest,False
TXN_010283,CUST_01205,2024-03-03,Electronics,480.18,2,0.0,960.36,Direct,Mobile,Apple Pay,Southwest,False
TXN_001726,CUST_00428,2024-03-03,Clothing,40.24,1,0.05,38.23,Email,Desktop,Apple Pay,Southwest,False
TXN_002899,CUST_01380,2024-03-03,Electronics,380.3,2,0.0,760.6,Social Media,Mobile,Credit Card,West,False
TXN_004377,CUST_00679,2024-03-03,Beauty & Health,86.85,1,0.05,82.51,Organic Search,Desktop,Credit Card,Midwest,False
TXN_011173,CUST_00280,2024-03-03,Electronics,221.08,1,0.05,210.03,Organic Search,Mobile,Credit Card,Southeast,False
TXN_006690,CUST_02861,2024-03-03,Home & Kitchen,49.58,1,0.05,47.1,Organic Search,Mobile,Credit Card,Southeast,True
TXN_009379,CUST_00071,2024-03-03,Electronics,467.12,2,0.05,887.53,Organic Search,Mobile,PayPal,Southeast,False
TXN_007332,CUST_02893,2024-03-04,Clothing,116.74,1,0.05,110.9,Direct,Desktop,Credit Card,Southeast,False
TXN_004601,CUST_01399,2024-03-04,Electronics,415.9,2,0.0,831.8,Organic Search,Mobile,Debit Card,Southeast,False
TXN_010810,CUST_01441,2024-03-04,Clothing,145.31,3,0.2,348.74,Organic Search,Desktop,PayPal,Southwest,False
TXN_007480,CUST_02211,2024-03-04,Electronics,68.88,2,0.0,137.76,Direct,Mobile,Credit Card,West,False
TXN_009783,CUST_02382,2024-03-04,Electronics,121.06,1,0.1,108.95,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_004048,CUST_01912,2024-03-04,Clothing,137.51,1,0.1,123.76,Organic Search,Mobile,Debit Card,Southwest,False
TXN_003380,CUST_00518,2024-03-04,Home & Kitchen,166.1,1,0.0,166.1,Organic Search,Mobile,PayPal,Northeast,False
TXN_002853,CUST_03129,2024-03-04,Electronics,102.85,1,0.0,102.85,Social Media,Mobile,Credit Card,Midwest,False
TXN_008046,CUST_00943,2024-03-04,Books & Media,28.98,1,0.05,27.53,Organic Search,Mobile,Debit Card,Northeast,False
TXN_008057,CUST_02208,2024-03-04,Home & Kitchen,82.93,3,0.2,199.03,Paid Ads,Desktop,Credit Card,Midwest,False
TXN_012157,CUST_00220,2024-03-04,Beauty & Health,76.76,1,0.0,76.76,Paid Ads,Mobile,Debit Card,Northeast,False
TXN_004882,CUST_02515,2024-03-04,Beauty & Health,41.39,1,0.0,41.39,Paid Ads,Mobile,Debit Card,West,False
TXN_010047,CUST_02411,2024-03-05,Sports & Outdoor,48.33,1,0.15,41.08,Organic Search,Tablet,Credit Card,Northeast,False
TXN_009072,CUST_00157,2024-03-05,Sports & Outdoor,227.86,2,0.15,387.36,Social Media,Mobile,PayPal,West,False
TXN_009465,CUST_01132,2024-03-05,Clothing,76.06,3,0.0,228.18,Paid Ads,Mobile,Credit Card,Northeast,False
TXN_011625,CUST_02969,2024-03-05,Electronics,374.68,3,0.05,1067.84,Organic Search,Desktop,Credit Card,Northeast,False
TXN_009970,CUST_00714,2024-03-05,Electronics,447.38,1,0.0,447.38,Organic Search,Mobile,Credit Card,Southwest,False
TXN_002508,CUST_01839,2024-03-05,Clothing,22.69,1,0.0,22.69,Organic Search,Desktop,PayPal,West,False
TXN_012058,CUST_00474,2024-03-05,Electronics,301.74,1,0.05,286.65,Social Media,Tablet,Debit Card,Northeast,False
TXN_001464,CUST_03180,2024-03-05,Home & Kitchen,141.93,4,0.1,510.95,Organic Search,Mobile,Credit Card,Southwest,False
TXN_007472,CUST_02288,2024-03-05,Toys & Games,29.02,1,0.0,29.02,Direct,Mobile,Apple Pay,West,False
TXN_000522,CUST_01406,2024-03-05,Home & Kitchen,43.57,2,0.05,82.78,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_008528,CUST_02378,2024-03-05,Beauty & Health,40.2,1,0.1,36.18,Paid Ads,Mobile,Credit Card,Southwest,False
TXN_001870,CUST_02167,2024-03-05,Clothing,36.26,1,0.0,36.26,Organic Search,Tablet,Credit Card,West,False
TXN_005062,CUST_02790,2024-03-05,Clothing,86.8,1,0.1,78.12,Paid Ads,Mobile,Credit Card,West,False
TXN_004965,CUST_01001,2024-03-06,Electronics,495.62,1,0.0,495.62,Email,Desktop,Apple Pay,West,True
TXN_003064,CUST_00732,2024-03-06,Clothing,120.27,1,0.0,120.27,Organic Search,Mobile,Credit Card,Northeast,False
TXN_002074,CUST_01849,2024-03-06,Home & Kitchen,103.02,1,0.1,92.72,Paid Ads,Mobile,Credit Card,Southeast,False
TXN_000203,CUST_02110,2024-03-06,Clothing,116.21,1,0.15,98.78,Organic Search,Mobile,Apple Pay,Southwest,False
TXN_000063,CUST_02801,2024-03-06,Sports & Outdoor,192.49,1,0.15,163.62,Organic Search,Mobile,Debit Card,West,False
TXN_011817,CUST_01316,2024-03-06,Books & Media,30.79,2,0.15,52.34,Paid Ads,Desktop,Debit Card,Southeast,False
TXN_006543,CUST_00758,2024-03-06,Sports & Outdoor,41.04,2,0.0,82.08,Paid Ads,Desktop,Credit Card,Southeast,False
TXN_001579,CUST_00338,2024-03-06,Electronics,124.75,1,0.0,124.75,Organic Search,Mobile,Debit Card,Southeast,False
TXN_000356,CUST_00997,2024-03-06,Home & Kitchen,182.97,1,0.1,164.67,Direct,Mobile,Debit Card,Northeast,False
TXN_011514,CUST_02474,2024-03-06,Beauty & Health,46.09,2,0.1,82.96,Paid Ads,Desktop,PayPal,Southeast,False
TXN_010265,CUST_00990,2024-03-06,Sports & Outdoor,215.86,1,0.2,172.69,Organic Search,Mobile,PayPal,West,False
TXN_000195,CUST_01665,2024-03-06,Beauty & Health,26.02,1,0.05,24.72,Direct,Mobile,Debit Card,Southeast,False
TXN_010306,CUST_02018,2024-03-06,Clothing,70.21,2,0.0,140.42,Organic Search,Mobile,Apple Pay,West,False
TXN_006145,CUST_02248,2024-03-06,Sports & Outdoor,225.21,1,0.1,202.69,Direct,Desktop,Credit Card,West,False
TXN_006723,CUST_02346,2024-03-06,Home & Kitchen,69.35,2,0.1,124.83,Organic Search,Desktop,Credit Card,Northeast,False
TXN_006172,CUST_00470,2024-03-06,Home & Kitchen,157.64,1,0.0,157.64,Social Media,Mobile,Credit Card,Midwest,False
TXN_007289,CUST_02071,2024-03-06,Home & Kitchen,42.25,2,0.1,76.05,Direct,Desktop,Credit Card,Northeast,False
TXN_005285,CUST_02326,2024-03-06,Electronics,466.52,1,0.0,466.52,Organic Search,Mobile,Credit Card,Northeast,False
TXN_007713,CUST_00805,2024-03-06,Beauty & Health,38.78,1,0.0,38.78,Organic Search,Desktop,PayPal,Northeast,False
TXN_011009,CUST_00307,2024-03-07,Home & Kitchen,192.45,2,0.1,346.41,Organic Search,Mobile,PayPal,Southwest,False
TXN_001052,CUST_01371,2024-03-07,Books & Media,24.92,1,0.05,23.67,Paid Ads,Mobile,PayPal,Midwest,False
TXN_005803,CUST_01395,2024-03-07,Sports & Outdoor,59.73,3,0.0,179.19,Organic Search,Desktop,Credit Card,Midwest,False
TXN_006315,CUST_02095,2024-03-07,Electronics,484.13,1,0.1,435.72,Paid Ads,Desktop,Credit Card,West,False
TXN_009254,CUST_02268,2024-03-07,Electronics,333.37,1,0.0,333.37,Paid Ads,Mobile,Debit Card,Southwest,False
TXN_010272,CUST_03006,2024-03-07,Beauty & Health,34.83,1,0.0,34.83,Organic Search,Tablet,Apple Pay,Southwest,False
TXN_010506,CUST_03198,2024-03-07,Clothing,133.68,1,0.05,127.0,Organic Search,Mobile,Debit Card,Southeast,False
