customer_id,loyalty_segment,region,signup_date
CUST_01227,One-time,Southeast,2023-03-31
CUST_01228,One-time,Northeast,2023-12-08
CUST_01229,Loyal,Northeast,2023-12-14
CUST_01230,One-time,West,2023-10-07
CUST_01231,Loyal,West,2023-08-09
CUST_01232,One-time,Midwest,2023-03-14
CUST_01233,One-time,Midwest,2023-08-22
CUST_01234,One-time,Southwest,2023-09-17
CUST_01235,Occasional,Northeast,2023-04-23
CUST_01236,One-time,Southeast,2023-02-15
CUST_01237,Loyal,Southeast,2023-10-01
CUST_01238,Occasional,West,2023-02-12
CUST_01239,Loyal,Southwest,2023-07-27
CUST_01240,One-time,Southeast,2023-12-15
CUST_01241,Loyal,Southwest,2023-04-13
CUST_01242,Occasional,West,2023-05-04
CUST_01243,Occasional,Southeast,2023-01-10
CUST_01244,Loyal,Southeast,2023-11-25
CUST_01245,Occasional,Southeast,2023-07-06
CUST_01246,Occasional,Southwest,2023-01-31
CUST_01247,One-time,Northeast,2023-06-05
CUST_01248,One-time,West,2023-03-01
CUST_01249,Loyal,Southeast,2023-09-06
CUST_01250,Occasional,West,2023-09-27
CUST_01251,Occasional,Midwest,2023-08-05
CUST_01252,Occasional,Midwest,2023-01-02
CUST_01253,One-time,West,2023-01-24
CUST_01254,One-time,West,2023-07-25
CUST_01255,Occasional,Southwest,2023-11-16
CUST_01256,One-time,Northeast,2023-07-18
CUST_01257,One-time,West,2023-12-22
CUST_01258,Occasional,Northeast,2023-04-24
CUST_01259,One-time,Southeast,2023-10-07
CUST_01260,Occasional,Midwest,2023-06-04
CUST_01261,One-time,Southeast,2023-06-14
CUST_01262,Occasional,Midwest,2023-08-10
CUST_01263,One-time,Southwest,2023-04-01
CUST_01264,Occasional,Northeast,2023-06-16
CUST_01265,One-time,West,2023-07-26
CUST_01266,One-time,Southeast,2023-10-09
CUST_01267,One-time,Northeast,2023-03-06
CUST_01268,Occasional,Northeast,2023-01-04
CUST_01269,Occasional,Southwest,2023-06-06
CUST_01270,One-time,Southwest,2023-09-06
CUST_01271,Occasional,Southwest,2023-09-14
CUST_01272,Loyal,Southwest,2023-08-23
CUST_01273,Occasional,Northeast,2023-11-02
CUST_01274,One-time,Southeast,2023-03-15
CUST_01275,Occasional,West,2023-07-06
CUST_01276,One-time,Midwest,2023-03-03
CUST_01277,One-time,Southeast,2023-12-03
CUST_01278,Loyal,Southeast,2023-06-13
CUST_01279,One-time,Midwest,2023-02-25
CUST_01280,Occasional,Midwest,2023-04-21
CUST_01281,Occasional,Northeast,2023-08-06
CUST_01282,Occasional,Midwest,2023-08-28
CUST_01283,Occasional,Midwest,2023-01-21
CUST_01284,One-time,Midwest,2023-05-21
CUST_01285,One-time,Northeast,2023-09-22
CUST_01286,Occasional,West,2023-05-19
CUST_01287,One-time,Northeast,2023-03-11
CUST_01288,One-time,Southeast,2023-04-28
CUST_01289,One-time,West,2023-07-17
CUST_01290,One-time,Midwest,2023-07-24
CUST_01291,One-time,Southeast,2023-08-02
CUST_01292,One-time,West,2023-02-25
CUST_01293,Occasional,Midwest,2023-10-14
CUST_01294,Occasional,West,2023-10-20
CUST_01295,Loyal,West,2023-06-24
CUST_01296,One-time,West,2023-12-13
CUST_01297,One-time,Midwest,2023-05-08
CUST_01298,One-time,Northeast,2023-11-21
CUST_01299,Occasional,Southeast,2023-10-19
CUST_01300,Occasional,Southeast,2023-10-15
CUST_01301,One-time,Midwest,2023-08-14
CUST_01302,Loyal,Midwest,2023-03-05
CUST_01303,One-time,Southeast,2023-02-17
CUST_01304,Occasional,Northeast,2023-07-21
CUST_01305,Occasional,Midwest,2023-12-03
CUST_01306,Loyal,Southeast,2023-03-01
CUST_01307,Occasional,West,2023-09-14
CUST_01308,Loyal,Northeast,2023-03-06
CUST_01309,One-time,Midwest,2023-08-27
CUST_01310,Loyal,Southwest,2023-10-16
CUST_01311,One-time,Northeast,2023-02-07
CUST_01312,Loyal,Midwest,2023-01-25
CUST_01313,Occasional,Northeast,2023-02-28
CUST_01314,Loyal,West,2023-12-23
CUST_01315,Occasional,Midwest,2023-10-24
CUST_01316,Occasional,Southeast,2023-06-07
CUST_01317,Occasional,Midwest,2023-02-26
CUST_01318,Occasional,Southwest,2023-02-17
CUST_01319,One-time,Northeast,2023-11-24
CUST_01320,One-time,Northeast,2023-02-25
CUST_01321,One-time,Southwest,2023-03-06
CUST_01322,One-time,Midwest,2023-09-25
CUST_01323,Loyal,Southwest,2023-03-10
CUST_01324,One-time,Midwest,2023-08-04
CUST_01325,Loyal,West,2023-03-30
CUST_01326,One-time,Midwest,2023-10-08
CUST_01327,One-time,West,2023-09-14
CUST_01328,Occasional,Southwest,2023-06-09
CUST_01329,Occasional,Midwest,2023-08-22
CUST_01330,Occasional,Northeast,2023-05-11
CUST_01331,Occasional,Southeast,2023-02-18
CUST_01332,Occasional,Northeast,2023-05-27
CUST_01333,One-time,Southeast,2023-11-12
CUST_01334,Loyal,Southeast,2023-01-02
CUST_01335,Loyal,Midwest,2023-11-25
CUST_01336,Occasional,Midwest,2023-05-25
CUST_01337,One-time,Midwest,2023-03-02
CUST_01338,Occasional,West,2023-09-30
CUST_01339,One-time,Northeast,2023-02-18
CUST_01340,One-time,Northeast,2023-11-28
CUST_01341,One-time,Northeast,2023-05-11
CUST_01342,Occasional,Midwest,2023-02-12
CUST_01343,Loyal,Northeast,2023-02-26
CUST_01344,Occasional,Southeast,2023-02-19
CUST_01345,Occasional,Southeast,2023-06-27
CUST_01346,One-time,West,2023-10-20
CUST_01347,One-time,Northeast,2023-02-15
CUST_01348,One-time,West,2023-06-19
CUST_01349,Loyal,West,2023-09-28
CUST_01350,One-time,West,2023-12-02
CUST_01351,Loyal,Southwest,2023-05-19
CUST_01352,Occasional,Northeast,2023-09-04
CUST_01353,One-time,Northeast,2023-05-28
CUST_01354,Occasional,Southwest,2023-08-18
CUST_01355,Occasional,Midwest,2023-10-07
CUST_01356,Loyal,Midwest,2023-05-05
CUST_01357,Loyal,West,2023-07-11
CUST_01358,One-time,West,2023-03-21
CUST_01359,One-time,Southwest,2023-04-04
CUST_01360,Occasional,Southwest,2023-08-14
CUST_01361,Loyal,West,2023-03-06
CUST_01362,One-time,Southeast,2023-03-29
CUST_01363,Occasional,Southwest,2023-03-29
CUST_01364,Occasional,Northeast,2023-07-20
CUST_01365,Occasional,Southeast,2023-08-02
CUST_01366,One-time,Southwest,2023-07-23
CUST_01367,Occasional,Southeast,2023-03-30
CUST_01368,Loyal,Southeast,2023-03-02
CUST_01369,One-time,Northeast,2023-09-28
CUST_01370,One-time,Southwest,2023-04-04
CUST_01371,Loyal,Midwest,2023-11-03
CUST_01372,One-time,West,2023-01-27
CUST_01373,Loyal,Southeast,2023-08-02
CUST_01374,Occasional,West,2023-03-15
CUST_01375,One-time,West,2023-03-02
CUST_01376,Loyal,Southeast,2023-07-05
CUST_01377,One-time,Southeast,2023-01-31
CUST_01378,Occasional,Northeast,2023-08-07
CUST_01379,One-time,Southwest,2023-01-12
CUST_01380,Occasional,West,2023-10-29
CUST_01381,One-time,Southwest,2023-02-01
CUST_01382,One-time,Southeast,2023-06-09
CUST_01383,Loyal,West,2023-08-25
CUST_01384,One-time,West,2023-08-15
CUST_01385,Occasional,West,2023-06-30
CUST_01386,One-time,Southwest,2023-11-13
CUST_01387,Occasional,Southeast,2023-02-15
CUST_01388,One-time,Northeast,2023-12-07
CUST_01389,Loyal,West,2023-03-21
CUST_01390,Occasional,West,2023-05-15
CUST_01391,One-time,Midwest,2023-09-17
CUST_01392,One-time,Northeast,2023-11-04
CUST_01393,One-time,Midwest,2023-09-04
CUST_01394,Occasional,Southeast,2023-06-08
CUST_01395,One-time,Midwest,2023-07-22
CUST_01396,Loyal,West,2023-04-22
CUST_01397,One-time,West,2023-10-19
CUST_01398,One-time,Southeast,2023-11-06
CUST_01399,Occasional,Southeast,2023-04-29
CUST_01400,Occasional,Southeast,2023-01-17
CUST_01401,One-time,Northeast,2023-11-27
CUST_01402,One-time,West,2023-08-15
CUST_01403,One-time,Southwest,2023-12-27
CUST_01404,Occasional,Southeast,2023-04-27
CUST_01405,Occasional,West,2023-02-12
CUST_01406,Occasional,Southwest,2023-04-25
CUST_01407,Loyal,West,2023-10-10
CUST_01408,Loyal,Northeast,2023-02-06
CUST_01409,Occasional,Southwest,2023-10-29
CUST_01410,Loyal,Southeast,2023-04-23
CUST_01411,One-time,Southeast,2023-02-04
CUST_01412,One-time,Northeast,2023-05-12
CUST_01413,One-time,Midwest,2023-12-02
CUST_01414,One-time,Northeast,2023-12-02
CUST_01415,Occasional,Southeast,2023-08-16
CUST_01416,Loyal,Southeast,2023-05-27
CUST_01417,One-time,West,2023-05-02
CUST_01418,One-time,Southwest,2023-03-22
CUST_01419,Occasional,Southeast,2023-06-22
CUST_01420,Loyal,Southwest,2023-06-03
CUST_01421,One-time,Southwest,2023-05-30
CUST_01422,Occasional,West,2023-02-27
CUST_01423,One-time,Northeast,2023-03-04
CUST_01424,One-time,West,2023-06-05
CUST_01425,Loyal,Southwest,2023-12-22
CUST_01426,Loyal,West,2023-11-18
CUST_01427,One-time,Southeast,2023-06-17
CUST_01428,Loyal,Midwest,2023-06-15
CUST_01429,Occasional,West,2023-03-26
CUST_01430,Loyal,Midwest,2023-05-17
CUST_01431,Occasional,Northeast,2023-07-08
CUST_01432,Occasional,Southeast,2023-01-02
CUST_01433,Occasional,West,2023-04-16
CUST_01434,Occasional,Southwest,2023-12-30
CUST_01435,One-time,Northeast,2023-03-13
CUST_01436,One-time,Southwest,2023-05-06
CUST_01437,One-time,Southeast,2023-06-19
CUST_01438,Occasional,West,2023-07-24
CUST_01439,One-time,West,2023-11-09
CUST_01440,Occasional,West,2023-12-03
CUST_01441,Loyal,Southwest,2023-07-14
CUST_01442,One-time,Southeast,2023-06-07
CUST_01443,Occasional,Southwest,2023-05-21
CUST_01444,One-time,Northeast,2023-10-02
CUST_01445,Loyal,West,2023-01-07
CUST_01446,One-time,West,2023-02-23
CUST_01447,Occasional,West,2023-04-14
CUST_01448,Loyal,Southeast,2023-12-08
CUST_01449,Loyal,Southwest,2023-12-04
CUST_01450,Occasional,Northeast,2023-03-02
CUST_01451,Occasional,Northeast,2023-03-28
CUST_01452,Occasional,West,2023-09-15
CUST_01453,Loyal,Midwest,2023-06-27
CUST_01454,Occasional,West,2023-08-30
CUST_01455,One-time,Southeast,2023-07-22
CUST_01456,Loyal,Northeast,2023-01-31
CUST_01457,Occasional,West,2023-10-16
CUST_01458,Occasional,Midwest,2023-03-21
CUST_01459,One-time,Northeast,2023-01-11
CUST_01460,Occasional,West,2023-09-11
CUST_01461,One-time,Midwest,2023-10-14
CUST_01462,Occasional,West,2023-06-25
CUST_01463,One-time,Midwest,2023-05-06
CUST_01464,Occasional,West,2023-02-16
CUST_01465,Loyal,West,2023-07-25
CUST_01466,One-time,West,2023-04-17
CUST_01467,Loyal,Northeast,2023-10-02
CUST_01468,One-time,West,2023-12-03
CUST_01469,Loyal,West,2023-05-03
CUST_01470,Occasional,West,2023-05-14
CUST_01471,Occasional,Southeast,2023-04-17
CUST_01472,Occasional,Southwest,2023-11-01
CUST_01473,Loyal,West,2023-11-25
CUST_01474,One-time,Northeast,2023-02-19
CUST_01475,One-time,Southeast,2023-12-03
CUST_01476,Occasional,Southwest,2023-04-05
CUST_01477,Loyal,Northeast,2023-09-25
CUST_01478,Occasional,Southwest,2023-01-23
CUST_01479,Occasional,West,2023-02-23
CUST_01480,One-time,West,2023-09-11
CUST_01481,Loyal,Southeast,2023-08-23
CUST_01482,One-time,Southeast,2023-02-28
CUST_01483,Occasional,Southwest,2023-06-13
CUST_01484,One-time,Southeast,2023-09-16
CUST_01485,One-time,West,2023-11-10
CUST_01486,One-time,Southeast,2023-08-04
CUST_01487,One-time,Northeast,2023-07-02
CUST_01488,Occasional,Northeast,2023-02-26
CUST_01489,One-time,Midwest,2023-05-25
CUST_01490,One-time,Southwest,2023-03-31
CUST_01491,One-time,Southeast,2023-11-07
CUST_01492,One-time,Southeast,2023-02-14
CUST_01493,One-time,Southeast,2023-09-14
CUST_01494,One-time,Midwest,2023-01-21
CUST_01495,Occasional,Midwest,2023-01-21
CUST_01496,Occasional,Southwest,2023-02-21
CUST_01497,Occasional,Midwest,2023-12-04
CUST_01498,Occasional,Midwest,2023-06-20
CUST_01499,One-time,Northeast,2023-03-08
CUST_01500,Loyal,Southwest,2023-04-23
CUST_01501,Occasional,Southeast,2023-10-27
CUST_01502,Occasional,Northeast,2023-06-09
CUST_01503,One-time,West,2023-09-23
CUST_01504,One-time,Midwest,2023-11-16
CUST_01505,One-time,Southeast,2023-08-20
CUST_01506,One-time,Midwest,2023-11-21
CUST_01507,Occasional,West,2023-03-09
CUST_01508,Occasional,Northeast,2023-01-28
CUST_01509,Occasional,West,2023-04-26
CUST_01510,Occasional,West,2023-02-20
CUST_01511,Loyal,Southeast,2023-06-30
CUST_01512,Occasional,Midwest,2023-09-17
CUST_01513,Loyal,Southeast,2023-03-20
CUST_01514,One-time,West,2023-09-30
CUST_01515,One-time,Midwest,2023-04-18
CUST_01516,One-time,Southeast,2023-03-15
CUST_01517,Occasional,Midwest,2023-06-24
CUST_01518,Loyal,Southwest,2023-07-03
CUST_01519,One-time,Midwest,2023-01-23
CUST_01520,Loyal,Southwest,2023-10-01
CUST_01521,One-time,Southeast,2023-05-09
CUST_01522,Loyal,Northeast,2023-10-18
CUST_01523,One-time,Northeast,2023-11-16
CUST_01524,One-time,Southeast,2023-07-05
CUST_01525,Occasional,Northeast,2023-02-28
CUST_01526,One-time,Northeast,2023-01-01
CUST_01527,One-time,Southwest,2023-05-11
CUST_01528,One-time,West,2023-03-08
CUST_01529,Loyal,West,2023-10-20
CUST_01530,Occasional,Northeast,2023-10-12
CUST_01531,One-time,Northeast,2023-03-30
CUST_01532,Occasional,Northeast,2023-04-10
CUST_01533,Occasional,West,2023-07-08
CUST_01534,One-time,Southwest,2023-12-12
CUST_01535,One-time,Midwest,2023-08-29
CUST_01536,One-time,Northeast,2023-09-27
CUST_01537,One-time,Midwest,2023-08-07
CUST_01538,Occasional,Southeast,2023-06-25
CUST_01539,One-time,Southeast,2023-12-07
CUST_01540,Occasional,West,2023-08-21
CUST_01541,Occasional,West,2023-05-31
CUST_01542,One-time,Northeast,2023-10-04
CUST_01543,Occasional,Northeast,2023-08-17
CUST_01544,One-time,Southwest,2023-06-20
CUST_01545,Loyal,Southeast,2023-08-11
CUST_01546,Occasional,Northeast,2023-08-01
CUST_01547,Loyal,Northeast,2023-10-09
CUST_01548,Occasional,Northeast,2023-02-10
CUST_01549,One-time,Southeast,2023-05-02
CUST_01550,Occasional,West,2023-08-15
CUST_01551,Loyal,Southeast,2023-10-21
CUST_01552,Occasional,Midwest,2023-03-29
CUST_01553,Loyal,West,2023-09-24
CUST_01554,Loyal,Midwest,2023-01-29
CUST_01555,One-time,Southwest,2023-09-04
CUST_01556,One-time,Southwest,2023-11-12
CUST_01557,Occasional,Northeast,2023-09-01
CUST_01558,One-time,West,2023-03-02
CUST_01559,Loyal,Midwest,2023-05-27
CUST_01560,Loyal,Southwest,2023-06-23
CUST_01561,One-time,Midwest,2023-10-05
CUST_01562,One-time,Southwest,2023-11-30
CUST_01563,Occasional,West,2023-05-22
CUST_01564,One-time,Southeast,2023-02-13
CUST_01565,Loyal,Midwest,2023-05-24
CUST_01566,One-time,Southwest,2023-12-19
CUST_01567,Occasional,Southwest,2023-11-29
CUST_01568,One-time,Northeast,2023-02-24
CUST_01569,Occasional,West,2023-11-03
CUST_01570,Occasional,Southeast,2023-12-24
CUST_01571,Occasional,Northeast,2023-06-10
CUST_01572,One-time,Southeast,2023-10-12
CUST_01573,Occasional,Southeast,2023-11-21
CUST_01574,Loyal,West,2023-07-17
CUST_01575,One-time,Southeast,2023-06-08
CUST_01576,One-time,West,2023-03-21
CUST_01577,One-time,Northeast,2023-01-31
CUST_01578,Occasional,Southeast,2023-04-22
CUST_01579,Occasional,Southeast,2023-02-15
CUST_01580,Occasional,Southeast,2023-12-19
CUST_01581,One-time,Northeast,2023-07-24
CUST_01582,One-time,Northeast,2023-02-21
CUST_01583,Occasional,Midwest,2023-05-18
CUST_01584,Occasional,Southeast,2023-03-15
CUST_01585,Loyal,Southeast,2023-02-10
CUST_01586,One-time,Southeast,2023-03-18
CUST_01587,Occasional,Southwest,2023-07-06
CUST_01588,One-time,Southwest,2023-02-21
CUST_01589,One-time,Midwest,2023-03-28
CUST_01590,Occasional,Southeast,2023-04-19
CUST_01591,Occasional,Northeast,2023-08-13
CUST_01592,Loyal,Southwest,2023-09-05
CUST_01593,One-time,Northeast,2023-03-10
CUST_01594,One-time,Southeast,2023-04-30
CUST_01595,Occasional,Southeast,2023-03-08
CUST_01596,Occasional,Southeast,2023-03-02
CUST_01597,One-time,Northeast,2023-11-23
CUST_01598,One-time,West,2023-07-10
CUST_01599,One-time,Northeast,2023-07-08
CUST_01600,Loyal,West,2023-05-31
CUST_01601,One-time,Northeast,2023-10-13
CUST_01602,One-time,Northeast,2023-04-06
CUST_01603,One-time,Southwest,2023-11-08
CUST_01604,One-time,Northeast,2023-11-05
CUST_01605,One-time,West,2023-09-20
CUST_01606,Occasional,Midwest,2023-04-07
CUST_01607,One-time,Northeast,2023-04-23
CUST_01608,Loyal,Southwest,2023-05-05
CUST_01609,One-time,Southeast,2023-05-12
CUST_01610,Occasional,Southwest,2023-05-01
CUST_01611,Loyal,Northeast,2023-07-16
CUST_01612,Occasional,Southwest,2023-10-21
CUST_01613,Occasional,Northeast,2023-05-02
CUST_01614,One-time,Midwest,2023-10-09
CUST_01615,One-time,West,2023-09-17
CUST_01616,Occasional,Southwest,2023-02-08
CUST_01617,Loyal,Southwest,2023-02-23
CUST_01618,Occasional,West,2023-06-10
CUST_01619,Occasional,Southwest,2023-10-16
CUST_01620,Occasional,Northeast,2023-07-19
CUST_01621,Occasional,Southeast,2023-10-03
CUST_01622,One-time,Southeast,2023-01-16
CUST_01623,Occasional,Southeast,2023-06-22
CUST_01624,Loyal,Southeast,2023-09-05
CUST_01625,One-time,Midwest,2023-08-06
CUST_01626,Occasional,Northeast,2023-03-28
CUST_01627,One-time,West,2023-03-23
CUST_01628,Occasional,Northeast,2023-03-03
CUST_01629,One-time,Southeast,2023-10-14
CUST_01630,Occasional,Midwest,2023-02-11
CUST_01631,Occasional,West,2023-01-12
CUST_01632,One-time,West,2023-11-17
CUST_01633,Occasional,West,2023-08-22
CUST_01634,Occasional,Northeast,2023-11-25
CUST_01635,Loyal,Midwest,2023-05-11
CUST_01636,One-time,Northeast,2023-04-25
CUST_01637,One-time,Southeast,2023-08-06
CUST_01638,One-time,Southeast,2023-05-17
CUST_01639,Loyal,Northeast,2023-04-16
CUST_01640,Loyal,Southeast,2023-06-28
CUST_01641,Occasional,Southwest,2023-01-16
CUST_01642,Loyal,Southwest,2023-08-30
CUST_01643,Occasional,Southeast,2023-11-30
CUST_01644,Occasional,Northeast,2023-08-14
CUST_01645,One-time,Northeast,2023-08-30
CUST_01646,Occasional,Southeast,2023-05-21
CUST_01647,One-time,Southwest,2023-07-18
CUST_01648,Loyal,Northeast,2023-04-22
CUST_01649,Occasional,West,2023-05-07
CUST_01650,Occasional,Northeast,2023-01-21
CUST_01651,One-time,Southwest,2023-05-27
CUST_01652,One-time,Southeast,2023-03-30
CUST_01653,One-time,West,2023-10-30
CUST_01654,One-time,Southeast,2023-07-22
CUST_01655,One-time,West,2023-03-26
CUST_01656,Loyal,Northeast,2023-06-16
CUST_01657,Occasional,Northeast,2023-03-13
CUST_01658,One-time,Southwest,2023-10-25
CUST_01659,One-time,Southwest,2023-01-09
CUST_01660,One-time,Southwest,2023-10-08
CUST_01661,Occasional,West,2023-09-15
CUST_01662,Occasional,West,2023-10-02
CUST_01663,Loyal,Northeast,2023-08-26
CUST_01664,Occasional,Southeast,2023-01-20
CUST_01665,Loyal,Southeast,2023-08-21
CUST_01666,Loyal,West,2023-08-09
CUST_01667,One-time,Southeast,2023-11-22
CUST_01668,Loyal,Northeast,2023-01-17
CUST_01669,One-time,Midwest,2023-03-30
CUST_01670,Loyal,West,2023-07-15
CUST_01671,One-time,Southeast,2023-12-16
CUST_01672,Loyal,Northeast,2023-03-25
CUST_01673,Loyal,Northeast,2023-03-28
CUST_01674,Loyal,Southeast,2023-11-03
CUST_01675,Occasional,Southeast,2023-12-04
CUST_01676,One-time,West,2023-06-03
CUST_01677,One-time,West,2023-08-16
CUST_01678,One-time,West,2023-09-21
CUST_01679,One-time,Southeast,2023-08-11
CUST_01680,Occasional,West,2023-05-01
CUST_01681,One-time,Northeast,2023-06-22
CUST_01682,Loyal,Midwest,2023-01-04
CUST_01683,Occasional,West,2023-12-08
CUST_01684,Loyal,Northeast,2023-05-08
CUST_01685,One-time,Northeast,2023-04-20
CUST_01686,Loyal,Southwest,2023-12-21
CUST_01687,Loyal,Southeast,2023-02-06
CUST_01688,Occasional,West,2023-03-12
CUST_01689,Occasional,Northeast,2023-10-16
CUST_01690,Occasional,West,2023-01-31
CUST_01691,One-time,Southeast,2023-09-25
CUST_01692,Occasional,Northeast,2023-01-11
CUST_01693,One-time,West,2023-12-10
CUST_01694,One-time,Southeast,2023-11-24
CUST_01695,One-time,Southeast,2023-02-01
CUST_01696,One-time,Northeast,2023-02-26
CUST_01697,One-time,Northeast,2023-06-15
CUST_01698,One-time,Southeast,2023-07-07
CUST_01699,Loyal,Northeast,2023-12-08
CUST_01700,Occasional,Southwest,2023-01-19
CUST_01701,Loyal,Northeast,2023-04-26
CUST_01702,One-time,Midwest,2023-07-03
CUST_01703,One-time,Northeast,2023-09-27
CUST_01704,Occasional,Southeast,2023-02-02
CUST_01705,One-time,Southwest,2023-01-10
CUST_01706,One-time,Northeast,2023-03-21
CUST_01707,Occasional,Southwest,2023-07-11
CUST_01708,One-time,Northeast,2023-11-16
CUST_01709,Occasional,West,2023-07-09
CUST_01710,Occasional,Midwest,2023-03-09
CUST_01711,One-time,Southwest,2023-12-14
CUST_01712,One-time,Midwest,2023-05-05
CUST_01713,Occasional,Midwest,2023-12-02
CUST_01714,Occasional,Northeast,2023-02-28
CUST_01715,One-time,Northeast,2023-04-07
CUST_01716,Loyal,Southwest,2023-10-02
CUST_01717,One-time,Southeast,2023-05-29
CUST_01718,Occasional,Southeast,2023-10-05
CUST_01719,Loyal,West,2023-09-22
CUST_01720,One-time,Southeast,2023-01-09
CUST_01721,One-time,Southwest,2023-10-10
CUST_01722,One-time,West,2023-09-30
CUST_01723,One-time,Midwest,2023-10-28
CUST_01724,One-time,Southwest,2023-01-08
CUST_01725,Occasional,Northeast,2023-07-27
CUST_01726,One-time,Southeast,2023-05-05
CUST_01727,Occasional,Midwest,2023-05-03
CUST_01728,Loyal,Southeast,2023-02-02
CUST_01729,Loyal,West,2023-01-01
CUST_01730,Occasional,Southwest,2023-07-23
CUST_01731,One-time,Midwest,2023-01-06
CUST_01732,Occasional,Southeast,2023-10-24
CUST_01733,Occasional,Southwest,2023-01-05
CUST_01734,One-time,Midwest,2023-03-21
CUST_01735,One-time,Midwest,2023-10-01
CUST_01736,Loyal,Southeast,2023-06-26
CUST_01737,One-time,Southwest,2023-12-04
CUST_01738,One-time,Midwest,2023-11-17
CUST_01739,One-time,West,2023-12-05
CUST_01740,One-time,West,2023-05-16
CUST_01741,Loyal,Southeast,2023-01-25
CUST_01742,Occasional,Midwest,2023-11-21
CUST_01743,Occasional,West,2023-07-02
CUST_01744,One-time,Southeast,2023-06-17
CUST_01745,One-time,West,2023-12-04
CUST_01746,Occasional,Southwest,2023-06-27
CUST_01747,One-time,West,2023-04-05
CUST_01748,One-time,West,2023-02-02
CUST_01749,Occasional,West,2023-04-21
CUST_01750,One-time,West,2023-05-26
CUST_01751,Occasional,Southeast,2023-08-19
CUST_01752,One-time,Northeast,2023-09-29
CUST_01753,One-time,Southeast,2023-12-02
CUST_01754,One-time,West,2023-02-07
CUST_01755,Loyal,Midwest,2023-05-15
CUST_01756,Loyal,West,2023-11-30
CUST_01757,Loyal,Southeast,2023-08-23
CUST_01758,Occasional,West,2023-11-15
CUST_01759,One-time,Northeast,2023-12-11
CUST_01760,Occasional,West,2023-06-09
CUST_01761,Occasional,Midwest,2023-02-07
CUST_01762,Loyal,Northeast,2023-05-30
CUST_01763,One-time,Southeast,2023-11-04
CUST_01764,Occasional,West,2023-01-29
CUST_01765,One-time,Midwest,2023-05-24
CUST_01766,One-time,Northeast,2023-03-17
CUST_01767,Occasional,Southwest,2023-05-25
CUST_01768,Occasional,West,2023-08-17
CUST_01769,One-time,Southwest,2023-03-05
CUST_01770,One-time,Midwest,2023-12-13
CUST_01771,Occasional,Midwest,2023-12-11
CUST_01772,Occasional,Southwest,2023-09-26
CUST_01773,Loyal,Midwest,2023-11-24
CUST_01774,Loyal,West,2023-07-03
CUST_01775,Occasional,Southeast,2023-09-18
CUST_01776,One-time,Midwest,2023-09-25
CUST_01777,Occasional,Northeast,2023-06-18
CUST_01778,One-time,Northeast,2023-09-16
CUST_01779,One-time,Northeast,2023-08-15
CUST_01780,Loyal,Northeast,2023-02-02
CUST_01781,One-time,Southwest,2023-08-02
CUST_01782,Loyal,Southeast,2023-02-19
CUST_01783,Occasional,West,2023-07-29
CUST_01784,Occasional,West,2023-01-29
CUST_01785,Occasional,Midwest,2023-02-08
CUST_01786,Loyal,Northeast,2023-12-13
CUST_01787,Occasional,West,2023-04-10
CUST_01788,Occasional,West,2023-06-22
CUST_01789,One-time,West,2023-01-17
CUST_01790,Occasional,West,2023-02-25
CUST_01791,One-time,Southwest,2023-08-14
CUST_01792,Occasional,Midwest,2023-02-15
CUST_01793,Occasional,Southeast,2023-03-08
CUST_01794,Occasional,West,2023-07-16
CUST_01795,One-time,Northeast,2023-05-22
CUST_01796,One-time,Southwest,2023-11-19
CUST_01797,Occasional,Northeast,2023-01-23
CUST_01798,One-time,Southeast,2023-04-04
CUST_01799,One-time,West,2023-08-30
CUST_01800,One-time,Midwest,2023-08-25
CUST_01801,Loyal,Southeast,2023-02-23
CUST_01802,Occasional,Midwest,2023-05-18
CUST_01803,One-time,Southwest,2023-11-29
CUST_01804,One-time,Southeast,2023-09-29
CUST_01805,One-time,Southwest,2023-02-10
CUST_01806,Occasional,Northeast,2023-04-08
CUST_01807,Occasional,West,2023-07-02
CUST_01808,One-time,West,2023-05-08
CUST_01809,One-time,Northeast,2023-08-17
CUST_01810,One-time,Midwest,2023-11-13
CUST_01811,Occasional,Northeast,2023-03-27
CUST_01812,Occasional,West,2023-09-13
CUST_01813,One-time,Midwest,2023-07-28
CUST_01814,One-time,West,2023-08-03
CUST_01815,One-time,Northeast,2023-04-10
CUST_01816,Loyal,Northeast,2023-02-18
CUST_01817,One-time,Northeast,2023-07-20
CUST_01818,Occasional,Southeast,2023-09-15
CUST_01819,Occasional,Midwest,2023-06-27
CUST_01820,One-time,Southwest,2023-09-02
CUST_01821,One-time,West,2023-05-03
CUST_01822,One-time,Midwest,2023-12-08
CUST_01823,Occasional,Southwest,2023-06-20
CUST_01824,Occasional,West,2023-11-29
CUST_01825,Occasional,Southwest,2023-05-16
CUST_01826,Occasional,Midwest,2023-02-28
CUST_01827,One-time,Southeast,2023-07-12
CUST_01828,Loyal,Northeast,2023-09-25
CUST_01829,Occasional,West,2023-09-17
CUST_01830,One-time,Northeast,2023-04-05
CUST_01831,Loyal,Southeast,2023-05-05
CUST_01832,Occasional,Midwest,2023-02-10
CUST_01833,Occasional,Midwest,2023-09-11
CUST_01834,Occasional,West,2023-01-07
CUST_01835,Loyal,Northeast,2023-08-04
CUST_01836,Occasional,Southeast,2023-03-10
CUST_01837,One-time,West,2023-03-10
CUST_01838,One-time,Southwest,2023-03-22
